timestamp,symbol,direction,confidence,weighted_score,long_score,short_score,diff,reason,near_setup_category
2026-07-03T14:55:12.695100+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-03T14:55:14.366311+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T14:55:15.366443+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T14:55:17.077190+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T14:55:18.911454+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T14:58:28.027128+00:00,BTC/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-03T14:58:28.995153+00:00,ETH/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-03T14:58:31.525251+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T14:58:32.527563+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T14:58:34.953230+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T14:58:37.087401+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:00:35.566025+00:00,BTC/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-03T15:00:38.855012+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T15:00:40.525145+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:00:43.222695+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:00:45.820765+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:03:39.497920+00:00,BTC/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-03T15:03:43.280184+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T15:03:44.200942+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:03:46.693547+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:03:48.700096+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:06:10.260070+00:00,BTC/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-03T15:06:14.712513+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T15:06:16.400776+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:06:18.649193+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:06:20.833553+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:08:52.494270+00:00,BTC/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:08:55.208289+00:00,BNB/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-03T15:08:56.143808+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:08:58.554017+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:09:00.591718+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:11:55.917661+00:00,BTC/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:12:01.058290+00:00,BNB/USDT,SHORT,71.0,22.0,15.0,22.0,7.0,No clear directional edge.,FAR
2026-07-03T15:12:02.371604+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:12:05.021706+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:12:08.370742+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:14:05.412359+00:00,BTC/USDT,LONG,65.0,21.0,21.0,16.0,5.0,No clear directional edge.,FAR
2026-07-03T15:14:09.336403+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T15:14:10.526230+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:14:12.453137+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:14:14.548461+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:17:34.007709+00:00,BTC/USDT,LONG,65.0,20.0,20.0,15.0,5.0,No clear directional edge.,FAR
2026-07-03T15:17:38.967090+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T15:17:39.910879+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:17:43.478924+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:17:47.254145+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:19:37.702713+00:00,BTC/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-03T15:19:43.162696+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T15:19:44.504239+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:19:47.400653+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:19:52.382885+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T15:23:04.158243+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:23:08.087993+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:23:09.164389+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:23:13.726353+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:23:16.674637+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:24:55.297579+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:24:58.327103+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:24:59.422947+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:25:09.431881+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:25:12.621266+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:25:14.742269+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:25:17.955692+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:25:21.040320+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:28:30.152531+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:28:33.511585+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:28:34.813236+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:28:37.541727+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:28:39.471111+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:30:24.834382+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:30:28.710754+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:30:29.694390+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:30:32.998183+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:30:35.770415+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:33:55.675249+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:34:06.778470+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:34:08.606877+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:34:14.937530+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:34:24.967811+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:35:42.039057+00:00,BTC/USDT,LONG,68.0,20.0,20.0,14.0,6.0,No clear directional edge.,FAR
2026-07-03T15:35:46.829850+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:35:47.966492+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:35:52.019150+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:35:55.055185+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:39:46.217290+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:39:47.632832+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:39:51.072933+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:39:53.695562+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:41:03.085220+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:41:06.887092+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:41:15.081891+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:41:19.898052+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:45:24.063887+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:45:25.031544+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:45:29.534193+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:45:32.355974+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:46:30.609727+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:46:33.352066+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:46:36.663191+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:46:42.705122+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:51:04.364330+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:51:05.669262+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:51:08.162008+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:51:11.425394+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:51:52.198631+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:51:53.634327+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:51:58.242947+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:52:04.649842+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:52:46.656773+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:52:47.966593+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:52:51.282643+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:52:55.029031+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:56:29.439700+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T15:56:31.988028+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:56:33.170841+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:56:35.365940+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:56:37.586565+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T15:58:04.964866+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T15:58:13.240801+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T15:58:14.445320+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:58:18.919417+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T15:58:27.349466+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:01:58.092234+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:02:02.488965+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:02:04.568312+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:02:09.855468+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:02:14.569503+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:03:33.052085+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:03:37.176714+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:03:38.427775+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:03:41.653377+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:03:46.165434+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:07:49.293987+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:07:55.057179+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:07:57.140871+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:08:00.786217+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:08:03.055154+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:08:53.890061+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:08:56.005886+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:09:00.633738+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:09:04.529670+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:13:20.901352+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:13:24.717601+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:13:28.358549+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:13:29.427706+00:00,LINK/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:13:31.872870+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:13:40.696326+00:00,DOGE/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:14:08.289719+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:14:10.647550+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:14:12.326494+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:14:15.156871+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:14:17.425067+00:00,AVAX/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-03T16:14:19.507132+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:19:11.508561+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:19:15.895031+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:19:18.048972+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:19:22.629528+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:19:26.309021+00:00,ETH/USDT,LONG,65.0,18.0,18.0,13.0,5.0,No clear directional edge.,FAR
2026-07-03T16:19:26.311972+00:00,AVAX/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-03T16:19:27.717700+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:19:29.394859+00:00,BNB/USDT,SHORT,62.0,19.0,15.0,19.0,4.0,No clear directional edge.,FAR
2026-07-03T16:19:31.912890+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:19:34.086568+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:19:37.440723+00:00,AVAX/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-03T16:19:38.515798+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:24:49.309473+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:24:50.483474+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:24:53.733949+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:24:56.943297+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T16:25:10.048522+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:25:12.307151+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:25:15.548208+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:25:27.810461+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T16:30:08.168669+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:30:10.090175+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:30:12.389464+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:30:16.316617+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T16:31:07.521980+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:31:08.653802+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:31:12.506445+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:31:15.791876+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T16:35:26.708930+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:35:28.839093+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:35:32.769554+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:35:35.167516+00:00,AVAX/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-03T16:35:38.656389+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T16:36:40.462884+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:36:41.872588+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:36:45.534287+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:36:47.150762+00:00,AVAX/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-03T16:36:48.626809+00:00,DOGE/USDT,SHORT,74.0,23.0,15.0,23.0,8.0,No clear directional edge.,FAR
2026-07-03T16:40:47.664254+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:40:48.791691+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:40:51.236746+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:40:53.485024+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:42:28.563872+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:42:38.143533+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:42:42.794850+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:42:46.653089+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:46:04.790351+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:46:08.706450+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:46:11.517985+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:46:13.822564+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:48:25.791242+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:48:27.417442+00:00,XRP/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:48:31.424146+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:48:33.897271+00:00,AVAX/USDT,LONG,71.0,21.0,21.0,14.0,7.0,No clear directional edge.,FAR
2026-07-03T16:48:35.860618+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
2026-07-03T16:51:23.799760+00:00,BNB/USDT,SHORT,68.0,21.0,15.0,21.0,6.0,No clear directional edge.,FAR
2026-07-03T16:51:24.708924+00:00,XRP/USDT,LONG,68.0,21.0,21.0,15.0,6.0,No clear directional edge.,FAR
2026-07-03T16:51:27.378608+00:00,ADA/USDT,LONG,62.0,21.0,21.0,17.0,4.0,No clear directional edge.,FAR
2026-07-03T16:51:30.191216+00:00,DOGE/USDT,SHORT,65.0,20.0,15.0,20.0,5.0,No clear directional edge.,FAR
